,LEA,LEADescription,AdminFirstName,AdminLastName,AdminEmailAddress,ShippingAddress,MailingCity,MailingState,MailingZip,AverageClassSize,AverageYearsTeachingExperience,DistrictAverageSpendingPerPupil,StateAverageSpendingPerPupil,SchoolChoiceTransfers,Expulsions,WeaponsIncidents,StaffAssaults,StudentAssaults,SchoolEnrollment,SchoolChoiceTotal,NumberOfStudentsTestedInGrades9Thru11,NumberOfStudentsTestedInGrade12,AvgReading,AvgEnglish,AvgMath,AvgScience,AvgComposite,NumberOfStudentsTested,CriticalReadingMean,MathMean,WritingMean,NumberOfStudentsTakingAPCourses,NumberOfAPExamsTaken,NumberOfAPExamsScored3OrAbove,NumberOfStudentsTakingIBCourses,OverallCollegeGoingRate,OverallGraduationRate,DropoutRate,CollegeRemediationRate,Rating,OverallPoints,NativeAmericanOrAlaskan,Hispanic,NativeHawaiianOrPacificIslander,BlackAfricanAmerican,TwoOrMoreRaces,White,Asian,EconDisadvantaged,SPED,LEP,Overall Expected Grad,Overall Graduation Rate,Hispanic Overall Grad Rate,Native American Overall Grad Rate,Asian Overall Grad Rate,African American Overall Grad Rate,Hawaiian/Pacific Islander Overall Grad Rate,Caucasian Overall Grad Rate,Two or More Overall Grad Rate,Economic Disadvantage Overall Grad Rate,SPED Overall Grad Rate,LEP Overall Grad Rate,latlongs
520,4101001,L.F. Henderson Interm. Sch.,DAVID,FRICKS,kfricks@ashdownschools.org,410 BURKE ST.,Ashdown,AR,71822,18.0,18.0,9490.32,9641.65,0.0,,,1.0,,217.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,219.0,1.8433179723500002,5.52995391705,0.0,23.963133640552,5.069124423963,63.594470046082,0.0,65.9,11.520737327188,1.382488479262,,,,,,,,,,,,,"(33.6729447, -94.1253061)"
521,4101002,C. D. Franks Elementary School,TERESA,WAKE,twake@ashdownschools.org,1321 FOSTER,Ashdown,AR,71822,16.0,16.0,9490.32,9641.65,1.0,,,,,217.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,213.0,0.46082949308700005,6.451612903225,0.0,26.26728110599,7.834101382488001,58.986175115207004,0.0,57.6,9.216589861751,0.9216589861750001,,,,,,,,,,,,,"(33.6716979, -94.14578189999999)"
522,4101003,Ashdown Junior High School,JAMES,JONES,jjones@ashdownschools.org,600 S. ELLEN,Ashdown,AR,71822,14.0,13.0,9490.32,9641.65,0.0,,,,,329.0,0.0,,,,,,,,,,,,,,,,,RV,2.25,,D,201.0,0.911854103343,1.823708206686,0.0,26.747720364741003,5.47112462006,65.045592705167,0.0,57.14,8.206686930091,0.303951367781,,,,,,,,,,,,,"(33.6658814, -94.1147324)"
523,4101004,Ashdown High School,TIM,ERWIN,terwin@ashdownschools.org,171 LOCUST ST.,Ashdown,AR,71822,11.0,9.0,9490.32,9641.65,0.0,,,,,451.0,1.0,78.0,81.0,18.94,18.0,19.21,19.4,19.1,1.0,RV,RV,RV,116.0,241.0,22.0,,53.5,86.79,4.66,64.2,C,229.0,1.10864745011,2.6607538802660002,0.0,31.929046563192,3.991130820399,59.645232815964,0.665188470066,55.43,8.425720620842,0.443458980044,106,86.79,RV,RV,0.00,89.19,0.00,86.89,RV,89.80,RV,0.00,"(33.6704075, -94.11985229999999)"
524,4101005,Margaret Daniels Primary,KAY,YORK,kyork@ashdownschools.org,1323 FOSTER,Ashdown,AR,71822,17.0,19.0,9490.32,9641.65,0.0,,,,,232.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,215.0,0.862068965517,4.310344827586,0.0,25.431034482758,5.603448275862,63.362068965517,0.431034482758,67.24,14.224137931033999,1.293103448275,,,,,,,,,,,,,"(33.6716983, -94.14581609999999)"
525,4102008,Oscar Hamilton Elementary Sch,PATRICIA,TANKERSLEY,ptankersley@foremanschools.org,311 WEST 10TH STREET,Foreman,AR,71836,15.0,11.0,9682.63,9641.65,0.0,,1.0,,,250.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,214.0,3.6,5.6,0.0,10.8,3.6,76.4,0.0,70.8,11.6,0.4,,,,,,,,,,,,,"(33.7230261, -94.3889166)"
526,4102010,Foreman High School,KIMBERLY,CODY,kcody@foremanschools.org,700 ROCKY COMFORT,Foreman,AR,71836,13.0,10.0,9682.63,9641.65,1.0,,2.0,,,252.0,7.0,36.0,29.0,19.1,17.17,18.79,20.21,18.97,1.0,RV,RV,RV,31.0,45.0,4.0,,45.5,93.33,3.97,72.41,B,251.0,0.7936507936499999,6.746031746030999,0.0,15.873015873015001,0.0,76.19047619047599,0.39682539682499995,62.7,13.492063492063,0.0,45,93.33,RV,RV,0.00,RV,0.00,94.29,0.00,92.59,90.91,0.00,"(33.7121845, -94.39414760000001)"
527,4201001,Booneville Elementary School,CYNTHIA,SMITHSON,barbette.smithson@boonevilleschools.com,386 W. SEVENTH ST.,Booneville,AR,72927,18.0,14.0,9597.87,9641.65,11.0,,1.0,,1.0,669.0,8.0,,,,,,,,,,,,,,,,,RV,,,D,192.0,0.7473841554549999,6.278026905829001,0.0,0.7473841554549999,2.9895366218229995,88.938714499252,0.298953662182,77.28,14.648729446935,0.448430493273,,,,,,,,,,,,,"(35.1438942, -93.925431)"
528,4201002,Booneville High School,TRENT,GOFF,trent.goff@boonevilleschools.com,945 N. PLUM ST.,BOONEVILLE,AR,72927,10.0,16.0,9597.87,9641.65,2.0,1.0,,,,298.0,5.0,81.0,58.0,23.43,21.86,21.26,22.24,22.38,1.0,RV,RV,RV,111.0,138.0,29.0,,63.0,96.15,2.01,44.83,C,217.0,1.342281879194,4.697986577181,0.0,0.0,0.0,93.624161073825,0.335570469798,66.78,13.758389261744002,0.671140939597,104,96.15,RV,0.00,RV,0.00,0.00,96.84,0.00,95.65,83.33,RV,"(35.1469868, -93.9091176)"
529,4201003,Booneville Jr High School,SCOTTY,PIERCE,scotty.pierce@boonevilleschools.com,835 E. EIGHTH ST.,BOONEVILLE,AR,72927,15.0,17.0,9597.87,9641.65,3.0,,,,,304.0,9.0,,,,,,,,,,,,,,,,,RV,0.99,,C,222.0,0.328947368421,2.631578947368,0.0,1.315789473684,0.328947368421,94.73684210526301,0.657894736842,65.13,15.78947368421,0.328947368421,,,,,,,,,,,,,"(35.1461743, -93.9102018)"
530,4202007,Magazine Elementary School,REBEKAH,ROBERTS,rroberts@mag.wsc.k12.ar.us,351 E PRIDDY ST,Magazine,AR,72943,15.0,12.0,9795.79,9641.65,4.0,,,1.0,,269.0,26.0,,,,,,,,,,,,,,,,,RV,,,C,228.0,0.0,3.3457249070630004,0.0,0.0,0.371747211895,92.56505576208099,3.7174721189590003,76.95,17.472118959107,1.858736059479,,,,,,,,,,,,,"(35.1498069, -93.8007059)"
531,4202008,J.D. Leftwich High School,RANDY,BRYAN,rbryan@mag.wsc.k12.ar.us,292 E PRIDDY ST,Magazine,AR,72943,10.0,10.0,9795.79,9641.65,0.0,,,,,256.0,32.0,48.0,37.0,19.92,18.27,19.41,20.73,19.7,1.0,RV,RV,RV,17.0,15.0,1.0,,53.5,82.98,1.95,64.86,C,234.0,1.5625,0.390625,0.0,0.390625,0.390625,91.796875,5.46875,71.88,17.96875,2.34375,47,82.98,0.00,0.00,RV,0.00,0.00,80.49,0.00,84.85,RV,RV,"(35.1497902, -93.8021268)"
532,4203011,Paris Elementary School,ALAN,ANDERSON,aanderson@parisschools.org,401 N SCHOOL ST,Paris,AR,72855,19.0,13.0,9404.59,9641.65,0.0,,1.0,,3.0,402.0,14.0,,,,,,,,,,,,,,,,,RV,,,C,216.0,0.49751243781000004,2.7363184079600003,0.0,2.487562189054,3.2338308457709997,89.303482587064,1.7412935323379999,75.37,9.452736318407,2.487562189054,,,,,,,,,,,,,"(36.154471, -94.127827)"
533,4203012,Paris High School,S Byran,Hutson,bhutson@parisschools.org,2000 WOOD ST,Paris,AR,72855,11.0,12.0,9404.59,9641.65,2.0,,1.0,,1.0,357.0,10.0,81.0,66.0,20.44,18.41,19.77,20.12,19.86,4.0,RV,RV,RV,36.0,47.0,13.0,,64.5,93.02,1.4,60.61,B,243.0,0.560224089635,2.801120448179,0.8403361344529999,4.761904761904,3.081232492997,85.154061624649,2.801120448179,61.34,10.644257703081,1.120448179271,86,93.02,RV,0.00,RV,RV,RV,94.44,RV,90.74,90.91,RV,"(35.2993683, -93.70398089999999)"
534,4203013,Paris Middle School,MARTHA,DODSON,mdodson@parisschools.org,602 N 10TH ST,Paris,AR,72855,13.0,12.0,9404.59,9641.65,1.0,,1.0,,2.0,330.0,10.0,,,,,,,,,,,,,,,,,RV,0.6,,D,203.0,0.0,3.030303030303,0.0,4.242424242424,4.242424242424,85.151515151515,3.333333333333,66.06,13.636363636363,1.515151515151,,,,,,,,,,,,,"(35.2964828, -93.72146169999999)"
535,4204016,Scranton Elementary School,GARY,RHINEHART,grhinehart@scrantonrockets.net,103 N. EIGHTH ST.,Scranton,AR,72863,14.0,10.0,8940.19,9641.65,1.0,,,,,213.0,6.0,,,,,,,,,,,,,,,,,RV,,,B,251.0,0.0,1.408450704225,0.0,0.46948356807499997,0.9389671361499999,93.896713615023,3.286384976525,63.85,9.389671361502,0.9389671361499999,,,,,,,,,,,,,"(35.3609587, -93.539155)"
536,4204019,Scranton High School,MARK,SIEBENMORGEN,msiebenmorgen@scrantonrockets.net,103 N. TENTH ST.,Scranton,AR,72863,8.0,10.0,8940.19,9641.65,8.0,,,,6.0,200.0,22.0,34.0,24.0,23.04,21.29,20.42,21.58,21.75,0.0,RV,RV,RV,23.0,31.0,0.0,,80.6,96.97,1.0,45.83,B,253.0,0.0,1.5,0.0,0.0,0.5,93.5,4.5,47.0,7.5,1.5,33,96.97,RV,0.00,RV,0.00,0.00,96.67,RV,92.86,RV,RV,"(35.3599567, -93.54157839999999)"
537,4301027,Lonoke Elementary School,JENNIFER,BARBAREE,jennifer.barbaree@lonokeschools.org,900 W. PALM ST.,Lonoke,AR,72086,17.0,11.0,8639.45,9641.65,1.0,,1.0,4.0,12.0,367.0,3.0,,,,,,,,,,,,,,,,,RV,,,D,209.0,0.0,6.811989100817,0.0,22.888283378746,0.817438692098,68.937329700272,0.544959128065,65.12,13.623978201634,5.722070844686001,,,,,,,,,,,,,"(34.7771772, -91.9091428)"
538,4301028,Lonoke Middle School,LOU,HOLT,jeanie.holt@lonokeschools.org,1100 W. PALM ST.,Lonoke,AR,72086,17.0,13.0,8639.45,9641.65,0.0,1.0,,,,414.0,1.0,,,,,,,,,,,,,,,,,RV,0.0,,D,209.0,0.724637681159,6.763285024154,0.0,21.014492753623,2.4154589371979998,68.840579710144,0.241545893719,60.39,12.07729468599,5.072463768115,,,,,,,,,,,,,"(34.7779195, -91.9133092)"
539,4301029,Lonoke High School,MARC,SHERRELL,marc.sherrell@lonokeschools.org,405 W. ACADEMY STREET,Lonoke,AR,72086,15.0,12.0,8639.45,9641.65,0.0,,,,,580.0,3.0,165.0,143.0,19.35,18.5,19.47,19.76,19.39,3.0,RV,RV,RV,89.0,170.0,44.0,,50.4,83.62,2.41,60.84,C,233.0,0.0,6.03448275862,0.0,23.448275862067998,3.275862068965,66.896551724137,0.344827586206,52.76,11.379310344827001,2.586206896551,177,83.62,RV,0.00,0.00,83.33,0.00,82.68,RV,78.31,81.25,RV,"(34.7808969, -91.9037738)"
540,4301030,Lonoke Primary School,REBECCA,REED,rebecca.reed@lonokeschools.org,800 LINCOLN ST.,Lonoke,AR,72086,18.0,9.0,8639.45,9641.65,0.0,,,,1.0,393.0,2.0,,,,,,,,,,,,,,,,,RV,,,D,209.0,0.254452926208,9.41475826972,0.0,25.445292620865,0.508905852417,63.867684478371004,0.508905852417,61.83,12.213740458015002,8.905852417302,,,,,,,,,,,,,"(34.7755227, -91.9091734)"
541,4302017,England Elementary School,Brandie,Williams,brandie.williams@england.k12.ar.us,400 E. DEWITT STREET,England,AR,72046,15.0,9.0,9614.87,9641.65,0.0,,1.0,2.0,2.0,393.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,234.0,0.508905852417,9.923664122137001,0.0,32.315521628498004,4.325699745547,52.926208651399,0.0,78.88,11.450381679389,5.59796437659,,,,,,,,,,,,,"(34.5403963, -91.96400349999999)"
542,4302018,England High School,Eddie,Nally,eddie.nally@england.k12.ar.us,501 PINE BLUFF HWY,England,AR,72046,9.0,7.0,9614.87,9641.65,0.0,2.0,3.0,,,359.0,1.0,40.0,33.0,19.03,16.88,17.15,17.85,17.91,0.0,RV,RV,RV,35.0,36.0,1.0,,58.5,78.57,4.18,81.82,C,214.0,0.0,3.6211699164340003,0.278551532033,39.554317548746,1.114206128133,55.431754874651006,0.0,77.16,15.877437325905001,1.392757660167,56,78.57,RV,0.00,0.00,91.67,0.00,67.74,0.00,84.21,76.92,0.00,"(34.5426919, -91.95437899999999)"
543,4303012,Carlisle Elementary School,KAREN,NORTON,knorton@carlisle.k12.ar.us,707 EAST 5TH STREET,Carlisle,AR,72024,16.0,15.0,9269.13,9641.65,0.0,,5.0,5.0,8.0,360.0,6.0,,,,,,,,,,,,,,,,,RV,,,C,213.0,0.0,2.5,0.0,8.333333333333,1.388888888888,87.777777777777,0.0,65.28,12.222222222222,0.0,,,,,,,,,,,,,"(34.7863826, -91.7398398)"
544,4303013,Carlisle High School,BRAD,HORN,bhorn@carlisle.k12.ar.us,716 EAST 5TH STREET,Carlisle,AR,72024,12.0,10.0,9269.13,9641.65,0.0,,2.0,,,326.0,4.0,48.0,33.0,21.79,20.7,20.33,21.76,21.27,0.0,RV,RV,RV,44.0,53.0,4.0,,57.6,79.31,3.07,51.52,C,216.0,0.0,0.9202453987729999,0.0,11.349693251533001,0.9202453987729999,86.503067484662,0.30674846625700003,57.06,10.736196319018001,0.0,58,79.31,RV,0.00,0.00,RV,0.00,76.92,0.00,71.43,RV,0.00,"(34.7863482, -91.739751)"
545,4304001,Eastside Elementary School,Stacy,Allen,stacy.allen@cps.k12.ar.us,17 Bellamy Street,Cabot,AR,72023,21.0,16.0,8659.02,9641.65,0.0,,1.0,,1.0,430.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,236.0,0.697674418604,3.9534883720929996,0.232558139534,2.558139534883,0.697674418604,90.23255813953399,1.627906976744,33.02,8.604651162789999,0.0,,,,,,,,,,,,,"(34.9686491, -92.00606359999999)"
546,4304002,Central Elementary School,Bethany,Hill,bethany.hill@cps.k12.ar.us,36 Pond Street,Cabot,AR,72023,21.0,12.0,8659.02,9641.65,0.0,,,,,343.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,223.0,1.4577259475209998,2.915451895043,0.291545189504,3.4985422740520002,2.04081632653,89.21282798833799,0.583090379008,59.77,18.367346938775,0.0,,,,,,,,,,,,,"(34.9620846, -92.0135699)"
547,4304004,Cabot Junior High South,John,West,john.west@cps.k12.ar.us,38 Panther Trail,Cabot,AR,72023,18.0,14.0,8659.02,9641.65,0.0,,,,,799.0,6.0,,,,,,,,,,,,,,,,,RV,0.25,,C,219.0,0.125156445556,5.506883604505,0.250312891113,2.878598247809,0.876095118898,88.235294117647,2.127659574468,37.05,13.642052565706999,1.752190237797,,,,,,,,,,,,,"(34.943763, -92.0132175)"
548,4304005,Cabot High School,Henry,Hawkins,henry.hawkins@cps.k12.ar.us,401 North Lincoln Street,Cabot,AR,72023,18.0,14.0,8659.02,9641.65,1.0,4.0,4.0,,,2085.0,9.0,517.0,446.0,23.58,22.89,21.92,22.77,22.96,51.0,594.00,599.00,586.00,412.0,678.0,367.0,,56.3,89.51,2.25,39.01,B,247.0,0.527577937649,4.4604316546759994,0.143884892086,2.062350119904,0.287769784172,90.83932853716999,1.6786570743399998,25.23,9.640287769783999,1.199040767386,629,89.51,80.56,RV,RV,92.86,RV,90.27,RV,77.08,80.30,RV,"(34.9731629, -92.00988319999999)"
549,4304006,Westside Elementary School,Sherri,Jennings,sherri.jennings@cps.k12.ar.us,1701 South Second,Cabot,AR,72023,20.0,14.0,8659.02,9641.65,0.0,,,,,397.0,4.0,,,,,,,,,,,,,,,,,RV,,,C,225.0,0.7556675062970001,15.113350125943999,0.0,5.0377833753140004,3.274559193954,71.78841309823599,4.030226700251,62.47,9.823677581863,8.816120906801,,,,,,,,,,,,,"(34.962211, -92.031286)"
550,4304007,Southside Elementary School,Casey,Hanna,casey.hanna@cps.k12.ar.us,2600 S. Pine,Cabot,AR,72023,19.0,14.0,8659.02,9641.65,0.0,,,1.0,2.0,464.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,237.0,1.077586206896,1.724137931034,0.431034482758,2.586206896551,1.508620689655,92.025862068965,0.646551724137,39.87,9.913793103448,0.0,,,,,,,,,,,,,"(34.9392212, -92.00877229999999)"
551,4304008,Northside Elementary School,Sula,Kelley,suzie.kelley@cps.k12.ar.us,814 West Locust,Cabot,AR,72023,20.0,13.0,8659.02,9641.65,0.0,,,,,362.0,6.0,,,,,,,,,,,,,,,,,RV,,,C,213.0,0.552486187845,5.801104972375,0.552486187845,4.6961325966850005,2.762430939226,82.872928176795,2.762430939226,54.42,18.784530386740002,0.552486187845,,,,,,,,,,,,,"(34.9808499, -92.022825)"
552,4304009,Ward Central Elementary,Dawn,Verkler,dawn.verkler@cps.k12.ar.us,1570 Wilson Loop,Ward,AR,72176,20.0,10.0,8659.02,9641.65,0.0,,,,,526.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,232.0,0.950570342205,3.9923954372619996,0.19011406844099998,2.471482889733,1.330798479087,90.30418250950501,0.7604562737639999,63.69,11.026615969581,0.38022813688199997,,,,,,,,,,,,,"(35.011181, -91.96004490000001)"
553,4304010,Cabot Middle School South,Georgia,Chastain,georgia.chastain@cps.k12.ar.us,2555 Kerr Station Road,Cabot,AR,72023,22.0,14.0,8659.02,9641.65,1.0,,,,,740.0,3.0,,,,,,,,,,,,,,,,,RV,,,B,252.0,1.0810810810809999,5.6756756756749995,0.27027027027,1.6216216216209998,1.7567567567559998,88.108108108108,1.4864864864860001,41.08,11.081081081080999,1.4864864864860001,,,,,,,,,,,,,"(34.9439552, -92.01911280000002)"
554,4304011,Cabot Junior High North,Charlotte,Sandage,michael.byrd@cps.k12.ar.us,38 Spirit Dr,Cabot,AR,72023,20.0,14.0,8659.02,9641.65,1.0,,2.0,,7.0,888.0,4.0,,,,,,,,,,,,,,,,,RV,0.45,,C,231.0,0.563063063063,3.378378378378,0.45045045045000004,2.702702702702,0.45045045045000004,89.977477477477,2.477477477477,34.46,10.923423423423,0.9009009009000001,,,,,,,,,,,,,"(34.9762021, -92.0039335)"
555,4304012,Cabot Middle School North,Particia,Peeples,dawn.peeples@cps.k12.ar.us,1900 North Lincoln,Cabot,AR,72023,23.0,12.0,8659.02,9641.65,1.0,,,,,871.0,1.0,,,,,,,,,,,,,,,,,RV,,,C,233.0,0.459242250287,3.0998851894370003,0.11481056257099999,2.985074626865,1.1481056257170001,90.58553386911501,1.607347876004,38.58,11.13662456946,0.344431687715,,,,,,,,,,,,,"(34.9831996, -91.9966458)"
556,4304013,Magness Creek Elementary,Kelly,Bankston,kelly.bankston@cps.k12.ar.us,16150 AR Hwy 5,Cabot,AR,72023,20.0,12.0,8659.02,9641.65,1.0,,1.0,9.0,5.0,356.0,7.0,,,,,,,,,,,,,,,,,RV,,,C,228.0,0.561797752808,3.651685393258,1.123595505617,2.52808988764,1.123595505617,89.887640449438,1.123595505617,33.99,17.977528089887,0.0,,,,,,,,,,,,,"(35.0338784, -92.0697338)"
557,4304014,Stagecoach Elementary School,Pamela,Waymack,pam.waymack@cps.k12.ar.us,850 South Stagecoach,Cabot,AR,72023,20.0,12.0,8659.02,9641.65,1.0,,,,,466.0,2.0,,,,,,,,,,,,,,,,,RV,,,B,260.0,1.2875536480679999,2.575107296137,0.429184549356,1.2875536480679999,0.214592274678,93.56223175965599,0.6437768240339999,36.05,10.515021459227,0.214592274678,,,,,,,,,,,,,"(34.956587, -91.985106)"
558,4304015,Mountain Springs Elem School,Amanda,Watkins,mandy.watkins@cps.k12.ar.us,3620 Mountian Springs,Cabot,AR,72023,20.0,10.0,8659.02,9641.65,0.0,,,,,401.0,2.0,,,,,,,,,,,,,,,,,RV,,,C,228.0,0.249376558603,2.743142144638,0.74812967581,1.246882793017,0.74812967581,93.266832917705,0.997506234413,29.18,12.718204488778,0.0,,,,,,,,,,,,,"(35.0100093, -92.06561719999999)"
559,4304016,Cabot Learning(Iale) Academy,,,,,,,0,,,8659.02,9641.65,,,,,,,,,,,,,,,,,,,,,,,,RV,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,"(29.5733996, 106.5903607)"
560,4304017,Cabot Freshman Academy,Tanya,Spillane,tanya.spillane@cps.k12.ar.us,18 Spirit Drive,Cabot,AR,72023,20.0,14.0,8659.02,9641.65,1.0,,,,1.0,782.0,1.0,,,,,,,,,,,,,,,,,RV,0.64,,B,244.0,0.5115089514060001,3.708439897698,0.25575447570300003,2.046035805626,0.5115089514060001,91.68797953964099,1.2787723785160001,33.25,9.846547314578,0.5115089514060001,,,,,,,,,,,,,"(34.9788839, -92.00581419999999)"
561,4304703,Academic Center For Excellence,Gwyn,Evans,michele.evans@cps.k12.ar.us,21 Funtastic Drive,Cabot,AR,72023,5.0,12.0,8659.02,9641.65,,,,,,,,4.0,4.0,21.0,24.0,23.5,21.0,22.5,1.0,RV,RV,RV,3.0,2.0,,,0.0,58.33,22.48,25.0,,,0.0,5.963302752293,0.0,1.3761467889899999,0.0,91.284403669724,1.3761467889899999,42.2,11.926605504587,1.834862385321,132,58.33,RV,0.00,RV,RV,0.00,58.06,0.00,47.92,57.14,RV,"(34.940666, -92.02655399999999)"
562,4401001,Watson Primary School,CANDRA,BRASEL,cbrasel@1hsd.org,314 N GASKILL,Huntsville,AR,72740,19.0,20.0,8948.8,9641.65,2.0,,,,,451.0,1.0,,,,,,,,,,,,,,,,,RV,,,D,208.0,0.221729490022,11.529933481152,2.882483370288,0.443458980044,3.3259423503320003,81.596452328159,0.0,66.74,6.208425720619999,10.643015521064001,,,,,,,,,,,,,"(36.0897606, -93.7423951)"
563,4401002,Huntsville Middle School,DON MICHAEL,CAIN,mcain@1hsd.org,133 SCHOOL DR,Huntsville,AR,72740,17.0,18.0,8948.8,9641.65,2.0,,3.0,,3.0,496.0,0.0,,,,,,,,,,,,,,,,,RV,0.31,,C,237.0,1.2096774193539999,8.870967741935,1.814516129032,0.20161290322500003,0.403225806451,87.09677419354799,0.403225806451,59.68,8.467741935483,7.66129032258,,,,,,,,,,,,,"(36.0864979, -93.7441647)"
564,4401003,Huntsville High School,KENNETH,HARRIMAN,kharrima@1hsd.org,594 S HARRIS,Huntsville,AR,72740,15.0,17.0,8948.8,9641.65,0.0,,,,,667.0,3.0,75.0,88.0,21.45,20.44,21.69,22.22,21.61,0.0,RV,RV,RV,32.0,56.0,26.0,,42.7,85.06,2.7,51.14,B,244.0,1.049475262368,7.796101949025,0.749625187406,0.299850074962,1.049475262368,88.15592203898001,0.899550224887,47.23,7.946026986505999,5.397301349325,154,85.06,60.00,RV,RV,RV,0.00,86.86,RV,81.82,66.67,RV,"(36.0824701, -93.7343919)"
565,4401004,Huntsville Intermediate Sch,ERIC,MILLER,emiller@1hsd.org,437 PARK AVE,Huntsville,AR,72740,22.0,19.0,8948.8,9641.65,1.0,,,,2.0,479.0,0.0,,,,,,,,,,,,,,,,,RV,,,D,208.0,1.461377870563,10.855949895615002,3.340292275574,0.20876826722300001,3.966597077244,79.123173277661,1.043841336116,58.66,8.350730688935,10.438413361169,,,,,,,,,,,,,"(36.0886262, -93.7391791)"
566,4401011,St. Paul Elementary School,DAISY,DUERR,dduerr@1hsd.org,437 PARK AVE,Saint Paul,AR,72760,14.0,14.0,8948.8,9641.65,0.0,,,,,107.0,0.0,,,,,,,,,,,,,,,,,RV,,,C,236.0,2.803738317757,2.803738317757,0.0,0.934579439252,1.869158878504,91.588785046728,0.0,73.83,10.280373831775,0.0,,,,,,,,,,,,,"(35.8265017, -93.7659309)"
567,4401012,St. Paul High School,DAISY,DUERR,dduerr@1hsd.org,232 FOURTH  ST,Saint Paul,AR,72760,8.0,12.0,8948.8,9641.65,1.0,,,,,103.0,0.0,8.0,7.0,24.43,22.86,21.71,22.14,22.86,0.0,RV,RV,RV,10.0,11.0,4.0,,18.2,100.00,0.0,28.57,C,221.0,0.970873786407,1.9417475728150002,0.0,0.0,0.970873786407,96.116504854368,0.0,72.82,14.563106796116,0.0,18,100.00,0.00,RV,0.00,0.00,0.00,100.00,0.00,100.00,RV,0.00,"(35.8231239, -93.7663326)"
568,4501001,Flippin Elementary School,TRACIE,LUTTRELL,tracieluttrell@flippinschools.net,209 ALFORD ST.,Flippin,AR,72634,15.0,11.0,9618.92,9641.65,0.0,,,,,382.0,28.0,,,,,,,,,,,,,,,,,RV,,,C,212.0,0.0,1.8324607329840001,0.5235602094240001,0.5235602094240001,1.570680628272,94.502617801047,1.0471204188480001,79.32,10.732984293193,0.26178010471200003,,,,,,,,,,,,,"(36.2795158, -92.59508609999999)"
569,4501002,Flippin High School,CASSIE,GILLEY,cassiegilley@flippinschools.net,103 ALFORD ST.,Flippin,AR,72634,10.0,10.0,9618.92,9641.65,0.0,,5.0,,,246.0,5.0,34.0,34.0,24.62,22.44,20.68,22.24,22.59,2.0,RV,RV,RV,30.0,34.0,7.0,,54.0,84.38,4.07,41.18,B,250.0,1.626016260162,2.439024390243,0.0,0.0,1.626016260162,94.30894308943,0.0,64.23,15.040650406504,0.0,64,84.38,RV,0.00,0.00,0.00,0.00,85.25,0.00,75.00,RV,0.00,"(36.280228, -92.60000029999999)"
570,4501003,Flippin Middle School,KELVIN,HUDSON,kelvinhudson@flippinschools.net,308 N. FIRST ST.,Flippin,AR,72634,12.0,15.0,9618.92,9641.65,0.0,,,,,183.0,4.0,,,,,,,,,,,,,,,,,RV,0.0,,C,221.0,1.6393442622949999,2.732240437158,0.0,0.0,1.6393442622949999,93.442622950819,0.546448087431,81.42,12.568306010928,0.546448087431,,,,,,,,,,,,,"(36.2780467, -92.60083809999999)"
571,4502005,Yellville-Summit Elem. School,JANN,GIBSON,jann.gibson@yellvillesummitschools.com,1124 N PANTHER AVENUE,Yellville,AR,72687,14.0,11.0,11250.14,9641.65,0.0,,,,1.0,245.0,3.0,,,,,,,,,,,,,,,,,RV,,,C,220.0,4.081632653061,0.8163265306119999,0.0,2.04081632653,0.0,92.65306122448901,0.40816326530599994,67.76,15.918367346938,0.0,,,,,,,,,,,,,"(36.2392044, -92.68932699999999)"
572,4502006,Yellville-Summit High School,DAVID,WYATT,david.wyatt@yellvillesummitschools.com,1124 N PANTHER AVENUE,Yellville,AR,72687,8.0,9.0,11250.14,9641.65,1.0,,,,1.0,255.0,9.0,19.0,44.0,20.64,18.61,19.0,20.05,19.75,1.0,RV,RV,RV,46.0,78.0,22.0,,43.7,95.59,1.96,65.91,B,244.0,0.78431372549,1.1764705882350002,0.392156862745,0.0,0.78431372549,96.862745098039,0.0,62.35,15.294117647058,0.0,68,95.59,RV,0.00,0.00,0.00,RV,95.38,RV,97.50,RV,0.00,"(36.2392044, -92.68932699999999)"
573,4502007,Yellville-Summit Middle School,CALVIN,MALLETT,calvin.mallett@yellvillesummitschools.co,1124 N PANTHER AVENUE,Yellville,AR,72687,12.0,11.0,11250.14,9641.65,0.0,,,,,194.0,2.0,,,,,,,,,,,,,,,,,RV,0.0,,C,211.0,1.030927835051,0.0,1.030927835051,2.061855670103,0.0,95.87628865979299,0.0,68.04,11.340206185567,0.0,,,,,,,,,,,,,"(36.2392044, -92.68932699999999)"
